timestamp,open,high,low,close,volume,datetime
1700849600000,48614.186461250574,49090.52233709273,48461.6339441581,48983.51386046011,545.9540349406223,2023-11-24 18:13:20
1700853200000,48983.51386046011,49007.847805392375,48950.27305140338,48974.39665718901,376.02769825714836,2023-11-24 19:13:20
1700856800000,48974.39665718901,49118.77311759634,48715.87365451166,48724.08877235092,758.6479157940638,2023-11-24 20:13:20
1700860400000,48724.08877235092,48838.30916354184,48667.1120443277,48792.63384162646,423.8542800086575,2023-11-24 21:13:20
1700864000000,48792.63384162646,49054.09364661321,48772.98172465632,48921.17839359997,554.5018787942561,2023-11-24 22:13:20
1700867600000,48921.17839359997,49065.19011514492,48835.5920245366,48903.231254742524,1100.4702164554078,2023-11-24 23:13:20
1700871200000,48903.231254742524,49046.30876495433,48882.38922312258,48895.199664613654,540.5258287374404,2023-11-25 00:13:20
1700874800000,48895.199664613654,49128.59077234164,48850.58132129218,49063.3283744114,1144.7703654727657,2023-11-25 01:13:20
1700878400000,49063.3283744114,49305.7163070743,48814.47682821302,48972.86711056159,580.2073280721487,2023-11-25 02:13:20
1700882000000,48972.86711056159,49172.572898470244,48876.169496248665,49130.02714229175,223.85567807098994,2023-11-25 03:13:20
1700885600000,49130.02714229175,49245.863611211,48978.96680429692,49129.306634473636,638.6811452878358,2023-11-25 04:13:20
1700889200000,49129.306634473636,49131.995218373086,49064.275518912946,49085.1137997077,1220.8674342121453,2023-11-25 05:13:20
1700892800000,49085.1137997077,49153.312224507485,48935.51632221409,49035.67832320358,340.55014644297745,2023-11-25 06:13:20
1700896400000,49035.67832320358,49459.29991470019,48978.5604242253,49395.21562857349,486.29139067807927,2023-11-25 07:13:20
1700900000000,49395.21562857349,49767.55008418197,49389.25259158147,49675.08671589069,523.468388852787,2023-11-25 08:13:20
1700903600000,49675.08671589069,49854.079917155585,49585.56739388792,49814.73137861341,517.5859008409848,2023-11-25 09:13:20
1700907200000,49814.73137861341,50078.165442833335,49682.991972049975,50024.64192167728,298.79980234619984,2023-11-25 10:13:20
1700910800000,50024.64192167728,50508.612878011285,49851.045541360756,50439.69409620233,298.9553917313239,2023-11-25 11:13:20
1700914400000,50439.69409620233,50488.08267960776,50277.375764660006,50309.41049547944,412.08297320095824,2023-11-25 12:13:20
1700918000000,50309.41049547944,50471.347593480394,50306.97503625334,50413.977593086536,1271.1351793059318,2023-11-25 13:13:20
1700921600000,50413.977593086536,50803.11859407408,50410.17724526972,50759.48622710668,260.01566335913066,2023-11-25 14:13:20
1700925200000,50759.48622710668,50984.4690781726,50733.74857336435,50882.18982165276,1034.2920369387948,2023-11-25 15:13:20
1700928800000,50882.18982165276,51026.75404014409,50833.87117542283,50962.03444617382,986.9933816450164,2023-11-25 16:13:20
1700932400000,50962.03444617382,51108.4719341948,50694.43613171735,50716.88131357335,723.5491513060773,2023-11-25 17:13:20
1700936000000,50716.88131357335,51099.55527815182,50609.01323023022,51053.666851864924,219.2542347503536,2023-11-25 18:13:20
1700939600000,51053.666851864924,51142.03284561359,50953.90910403542,51019.14139187676,988.1960784921247,2023-11-25 19:13:20
1700943200000,51019.14139187676,51452.458597236684,50956.5851217258,51314.44946182194,397.9017667187045,2023-11-25 20:13:20
1700946800000,51314.44946182194,51439.32287566087,51259.4189464374,51413.255499078485,535.8116839690258,2023-11-25 21:13:20
1700950400000,51413.255499078485,51530.52840100442,51353.78466942075,51408.14468488019,385.307166043053,2023-11-25 22:13:20
1700954000000,51408.14468488019,51847.33868907287,51293.268114842984,51562.48442700986,1069.8568893890497,2023-11-25 23:13:20
1700957600000,51562.48442700986,51674.451416472475,51360.52809115714,51489.99623872923,780.4133936892597,2023-11-26 00:13:20
1700961200000,51489.99623872923,51524.64662690231,51391.76394057893,51396.45599846685,438.52041361156074,2023-11-26 01:13:20
1700964800000,51396.45599846685,51540.11959909776,51296.82931652214,51411.8203766789,446.87829158065625,2023-11-26 02:13:20
1700968400000,51411.8203766789,51454.63189277549,50950.42801788352,51100.50399694695,625.1108710567464,2023-11-26 03:13:20
1700972000000,51100.50399694695,51135.429767378795,50998.61006494364,51030.77357006538,1238.3739917804205,2023-11-26 04:13:20
1700975600000,51030.77357006538,51150.1648252308,50927.7452246622,51107.16066051169,319.39457951325676,2023-11-26 05:13:20
1700979200000,51107.16066051169,51126.795645420185,51048.19210540614,51055.35223134755,218.6111182549208,2023-11-26 06:13:20
1700982800000,51055.35223134755,51206.07272865567,50982.08822362599,51200.87814007494,240.35829005429116,2023-11-26 07:13:20
1700986400000,51200.87814007494,51416.425246591374,51109.245372604695,51216.60517813816,373.24423794899633,2023-11-26 08:13:20
1700990000000,51216.60517813816,51705.83273792946,51007.76770766009,51416.20720011009,269.79481407758686,2023-11-26 09:13:20
1700993600000,51416.20720011009,51741.83435617014,51354.92980960383,51637.84376345759,726.7077815868281,2023-11-26 10:13:20
1700997200000,51637.84376345759,51829.24689884427,51494.021731242094,51513.089971318426,308.7164365898614,2023-11-26 11:13:20
1701000800000,51513.089971318426,51736.67170625344,51498.04808080407,51687.10351745618,382.4805012331127,2023-11-26 12:13:20
1701004400000,51687.10351745618,52173.54851420719,51666.99361278468,52167.786634503835,725.327198003806,2023-11-26 13:13:20
1701008000000,52167.786634503835,52507.59485165147,52103.913612300916,52388.89182109543,771.5024563652418,2023-11-26 14:13:20
1701011600000,52388.89182109543,52830.21266685752,52358.62827457153,52715.57812755565,577.137925009679,2023-11-26 15:13:20
1701015200000,52715.57812755565,52748.454368586,52670.61473669203,52702.75045823705,410.96037711764234,2023-11-26 16:13:20
1701018800000,52702.75045823705,53070.846142200186,52678.33479470799,53025.492712048785,682.0435841441786,2023-11-26 17:13:20
1701022400000,53025.492712048785,53386.14759134741,52965.7527050638,53263.38680983371,550.5863711554491,2023-11-26 18:13:20
1701026000000,53263.38680983371,53400.957491164874,53188.86855045846,53203.87410916171,262.7882267357711,2023-11-26 19:13:20
1701029600000,53203.87410916171,53205.43201391986,53059.63223561542,53169.25974430494,920.0254412971472,2023-11-26 20:13:20
1701033200000,53169.25974430494,53572.85689178177,53070.12050935931,53488.16075694993,1276.6950568018574,2023-11-26 21:13:20
1701036800000,53488.16075694993,53620.46973629068,53196.166891398396,53360.36840741203,704.908544671317,2023-11-26 22:13:20
1701040400000,53360.36840741203,53585.61198794646,53124.56178967733,53222.73833837649,362.4156917543112,2023-11-26 23:13:20
1701044000000,53222.73833837649,53451.83259563556,52583.89994872542,52722.857195401775,1022.6993734784459,2023-11-27 00:13:20
1701047600000,52722.857195401775,53171.34652243763,52584.429913550724,52927.3712818037,481.9545600261798,2023-11-27 01:13:20
1701051200000,52927.3712818037,53131.66370601479,52851.47842282503,53046.32215013676,340.5957119846879,2023-11-27 02:13:20
1701054800000,53046.32215013676,53073.42168371709,52970.92569125009,53067.16237092714,340.33753843338707,2023-11-27 03:13:20
1701058400000,53067.16237092714,53076.996333606614,52629.71189737297,52728.57100808806,751.7946586078855,2023-11-27 04:13:20
1701062000000,52728.57100808806,52903.75006695322,52636.739347487826,52764.54983831876,985.2503018115885,2023-11-27 05:13:20
1701065600000,52764.54983831876,52858.62695711758,52468.375471650856,52566.62421100469,312.3165749985123,2023-11-27 06:13:20
1701069200000,52566.62421100469,52773.46907629596,52556.086660390094,52676.634630809596,867.0127474591022,2023-11-27 07:13:20
1701072800000,52676.634630809596,52708.61282422385,52397.06172866619,52556.36110201936,420.2373689801995,2023-11-27 08:13:20
1701076400000,52556.36110201936,52611.610097461074,52530.042128827554,52552.43354223402,882.0702149869221,2023-11-27 09:13:20
